vehicle_id,vin_code,registration_id,vehicle_make,vehicle_model,vehicle_variant,vehicle_valuation,vehicle_age,vehicle_mfg_year,vehicle_reg_date,rto_details,vehicle_body_type,vehicle_engine_fuel_type,vehicle_engine_capacity,safety_flag_driver_airbag,safety_flag_passenger_airbag,safety_flag_side_airbag,safety_flag_abs,security_features_flag,kilometers_driven,usage_type,prev_damage_desc,modification_desc,vehicle_transfer_date
VEH-10119,GTD88E31I367658361,UP67C7929,MARUTI,SWIFT,VXI,631750.0,2,2023,2023-03-25,Ka-MYS,Hatchback,Petrol,1197,0,0,0,0,0,37458,Private,,Alloy wheels,2024-12-13
VEH-10120,LKK16G54T278717740,UP61D1692,MARUTI,BALENO HATCHBACK,Delta 1.2,685900.0,3,2022,2022-04-08,We-HOW,Hatchback,Petrol,1197,0,0,0,1,1,29914,Private,,Body kit,
VEH-10121,UOW50Q64M895056267,WB47D7010,MARUTI,ERTIGA,1.5 VXI CNG,625680.1,11,2014,2014-03-16,De-GUR,MUV,CNG,1462,0,0,0,1,0,20796,Private,,,2016-07-22
VEH-10122,BAF42U80X479450009,DL44D4032,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,359339.46,13,2012,2012-02-28,Ma-PUN,Hatchback,Petrol,1197,1,0,0,0,1,146787,Private,,,2013-09-07
VEH-10123,HKE93R13X394454100,WB38B8315,MARUTI,BALENO HATCHBACK,Delta 1.2,722000.0,2,2023,2023-08-06,De-NEW,Hatchback,Petrol,1197,0,0,0,1,0,88065,Private,Minor scratches,,2026-04-09
VEH-10124,CJG07K43A861851176,GJ94D1305,HYUNDAI,VENUE,1.2 S PETROL,657713.8,5,2020,2020-05-21,De-NEW,SUV,Petrol,1197,0,0,0,1,0,19427,Private,Dent on door,Body kit,2022-09-07
VEH-10125,PRU71P25J465123613,KA10D4802,MARUTI,DZIRE,VXI,722000.0,2,2023,2023-12-08,Ta-MAD,Sedan,Petrol,1197,0,0,0,1,1,98889,Private,,,
VEH-10126,TMR21S20Y848787971,DL86C7958,MARUTI,WAGON R,1.0 LXI CNG,301139.3,15,2010,2010-10-05,Ta-MAD,Hatchback,CNG,998,1,1,0,0,0,140319,Private,,,
VEH-10127,PTW89L29L621657474,RJ13D3250,MARUTI,ALTO 800,LXI,400000.0,0,2025,2025-03-01,Ma-PUN,Hatchback,Petrol,796,0,1,0,0,1,128395,Private,,Body kit,
VEH-10128,HVY80Y32T157380890,UP37B8346,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-05-19,Ma-NAG,Hatchback,Petrol,796,0,0,0,1,1,135606,Private,,,2014-08-07
VEH-10129,OZN53G03C738876491,GJ45A3863,MARUTI,VITARA BREZZA,ZDI PLUS,882110.27,6,2019,2019-12-02,Ma-NAG,SUV,Diesel,1248,1,1,0,0,1,138026,Private,,Body kit,
VEH-10130,QMY60A45P494936347,WB86C8505,MARUTI,SWIFT,VDI (DIESEL),432288.07,12,2013,2013-12-28,De-GUR,Hatchback,Diesel,1248,0,1,0,1,1,81055,Private,,Body kit,
VEH-10131,MIY87V84N532367886,KA31C5311,MARUTI,BALENO HATCHBACK,Delta 1.2,370632.98,15,2010,2010-03-27,Ma-PUN,Hatchback,Petrol,1197,1,0,0,1,1,82733,Private,,,
VEH-10132,YIM02W99G554896228,KA41D5031,MARUTI,WAGON R,1.0 LXI CNG,389179.01,10,2015,2015-05-07,De-NEW,Hatchback,CNG,998,0,1,0,1,0,17346,Private,Minor scratches,Body kit,
VEH-10133,SZW71C07Y338970285,KA14C7449,MARUTI,ALTO,K10 VXI,346637.18,9,2016,2016-01-25,De-NEW,Hatchback,Petrol,998,0,1,0,1,1,51992,Private,,Body kit,
VEH-10134,WCZ79G06J630789742,KA13B5654,HYUNDAI,CRETA,1.5 E DIESEL,736446.44,10,2015,2015-12-15,Ma-NAG,SUV,Diesel,1493,1,1,0,0,0,85798,Commercial,,Body kit,
VEH-10135,MWG14K27V347392245,RJ04B4056,MARUTI,DZIRE,VXI,370632.98,15,2010,2010-12-16,Ka-MYS,Sedan,Petrol,1197,0,1,0,0,0,98951,Private,,,
VEH-10136,FPV19S69T239356088,KA30D3359,MARUTI,ERTIGA,1.5 VXI CNG,1100000.0,0,2025,2025-02-07,Ta-MAD,MUV,CNG,1462,1,0,1,1,0,146330,Private,,,
VEH-10137,QGY63N52F890806440,MH98A5401,HONDA,CITY,1.5 V MT,932769.13,9,2016,2016-03-14,Ma-PUN,Sedan,Petrol,1498,0,0,1,1,0,107758,Private,,Body kit,
VEH-10138,XGX42E41Q634481941,RJ26D4692,MARUTI,ERTIGA,1.5 VXI CNG,729762.47,8,2017,2017-04-05,Ka-BAN,MUV,CNG,1462,0,0,0,1,0,72344,Private,Dent on door,,
VEH-10139,GLZ00B54R302610478,DL45B7091,MARUTI,BALENO HATCHBACK,Delta 1.2,588073.51,6,2019,2019-02-07,Ma-PUN,Hatchback,Petrol,1197,0,0,0,0,0,106471,Private,,,2021-06-23
VEH-10140,VSD80Z65R995497500,RJ82C4181,MARUTI,DZIRE,VXI,504199.53,9,2016,2016-11-04,Ma-MUM,Sedan,Petrol,1197,1,1,0,1,1,132638,Private,Minor scratches,Alloy wheels,2018-01-20
VEH-10141,SRU27E55N196412970,WB08D3854,MARUTI,DZIRE,VXI,478989.55,10,2015,2015-01-20,We-HOW,Sedan,Petrol,1197,0,0,1,1,0,134919,Private,Minor scratches,,2017-04-15
VEH-10142,KTM92R95E064956201,DL63C1744,MARUTI,SWIFT,VXI,419115.86,10,2015,2015-01-19,Ka-MYS,Hatchback,Petrol,1197,1,0,0,1,1,96913,Private,Minor scratches,Body kit,
VEH-10143,AKO87Q74U424869577,KA62D1953,MARUTI,SWIFT,1.2 VXi BS IV,333672.35,13,2012,2012-09-21,Ka-MYS,Hatchback,Petrol,1197,1,0,1,0,0,141149,Private,,,
VEH-10144,PPF94P27B874459782,UP75B4922,MARUTI,SWIFT DZIRE,VDI,414523.73,14,2011,2011-11-02,We-KOL,Sedan,Diesel,1248,1,0,0,1,0,135660,Private,,,
VEH-10145,QGT32P16G700717905,UP39A1746,HYUNDAI,CRETA,1.5 E DIESEL,699624.11,11,2014,2014-03-03,Ma-PUN,SUV,Diesel,1493,1,1,0,1,0,90127,Private,Dent on door,,
VEH-10146,TUV65W22O892890259,MH42C4503,MARUTI,ALTO 800,LXI,325802.5,4,2021,2021-12-08,Ta-CHE,Hatchback,Petrol,796,1,1,0,0,0,34423,Commercial,,,2024-08-11
VEH-10147,DYK02M06L520813204,KA03D6279,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,570154.37,4,2021,2021-02-25,Ka-MYS,Hatchback,Petrol,1197,0,1,0,0,0,131259,Private,,Alloy wheels,
VEH-10148,JTC33I37S752890958,TN27A3821,HYUNDAI,CRETA,1.4 E Plus,907838.48,7,2018,2018-01-21,Ka-BAN,SUV,Diesel,1582,0,0,1,0,1,106021,Private,Dent on door,,
VEH-10149,HSZ92F88I973653888,MH78A6765,MARUTI,ALTO,K10 VXI,550000.0,0,2025,2025-03-02,Ma-MUM,Hatchback,Petrol,998,1,0,1,1,0,117856,Private,Minor scratches,Body kit,
VEH-10150,FGW10L05D445699317,MH21A1123,HYUNDAI,VENUE,1.2 S PETROL,807500.0,1,2024,2024-02-19,De-NOI,SUV,Petrol,1197,1,0,0,1,1,32221,Private,Minor scratches,,
VEH-10151,EXT23J57F997919145,KA16A2036,MARUTI,BALENO HATCHBACK,Zeta 1.2,462007.87,13,2012,2012-03-24,De-NEW,Hatchback,Petrol,1197,1,0,0,0,0,8043,Private,Minor scratches,,2013-08-29
VEH-10152,OOS56I24E733972189,TN99C1569,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,359339.46,13,2012,2012-02-26,Ka-MYS,Hatchback,Petrol,1197,0,0,0,1,1,81151,Private,,Body kit,
VEH-10153,WXL74F15L616045351,TN48B7780,MARUTI,WAGON R,1.0 LXI CNG,650000.0,0,2025,2025-01-12,Ka-BAN,Hatchback,CNG,998,1,0,0,1,1,16416,Private,Dent on door,,2026-11-26
VEH-10154,BVQ88D77K069180507,UP44D5233,MARUTI,SWIFT,1.2 VXi BS IV,557293.75,3,2022,2022-06-08,Ta-COI,Hatchback,Petrol,1197,0,0,0,0,1,48738,Private,Dent on door,Body kit,
VEH-10155,RHQ25B41F527650805,RJ58A6376,MARUTI,DZIRE,VXI,432288.07,12,2013,2013-12-28,Ma-MUM,Sedan,Petrol,1197,0,0,0,1,0,60672,Private,,,
VEH-10156,ACQ66F94Q782518150,DL36C9749,MARUTI,SWIFT,1.2 VXi BS IV,301139.3,15,2010,2010-04-02,Ka-MYS,Hatchback,Petrol,1197,1,1,0,0,1,35367,Private,,Body kit,
VEH-10157,FPG60C19U251369741,RJ05C6031,MARUTI,WAGON R,1.0 LXI CNG,301139.3,15,2010,2010-09-27,Ta-COI,Hatchback,CNG,998,0,1,1,1,0,146383,Private,Dent on door,,
VEH-10158,QIQ75O01C360035263,KA94C3719,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,464394.3,8,2017,2017-04-24,Ka-BAN,Hatchback,Petrol,1197,0,0,0,1,1,96469,Private,,Body kit,
VEH-10159,KQK21J27P368580159,TN66D6091,MARUTI,BALENO HATCHBACK,Zeta 1.2,900000.0,0,2025,2025-07-06,Ma-NAG,Hatchback,Petrol,1197,0,0,0,1,0,130300,Private,,Alloy wheels,
VEH-10160,PIU92Y07G346114437,GJ89A4890,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 GX AT 7 STR,2185000.0,1,2024,2024-11-06,De-GUR,MUV,Diesel,2755,0,0,0,1,1,99066,Commercial,,,
VEH-10161,GWR89A00M994055252,WB16C9757,MARUTI,SWIFT DZIRE,VDI,414523.73,14,2011,2011-12-02,Ta-CHE,Sedan,Diesel,1248,0,0,0,0,1,121606,Private,,Alloy wheels,
VEH-10162,AJD19V08C973509002,WB03C9965,MARUTI,ERTIGA,1.5 VXI CNG,625680.1,11,2014,2014-05-21,Ma-PUN,MUV,CNG,1462,1,1,0,1,0,7845,Private,,,2015-08-17
VEH-10163,AQL21F85Z239667148,MH32D5987,MARUTI,SWIFT DZIRE,VDI,563907.37,8,2017,2017-11-19,Ta-MAD,Sedan,Diesel,1248,1,1,0,1,1,132132,Private,,Body kit,
VEH-10164,POW11Q62B101794235,GJ10D2733,MARUTI,SWIFT,1.2 VXi BS IV,502957.61,5,2020,2020-04-21,Ta-COI,Hatchback,Petrol,1197,0,1,0,1,0,139147,Private,Dent on door,Body kit,
VEH-10165,TNK99N40P657361119,KA87B3625,HYUNDAI,CRETA,1.5 E DIESEL,775206.77,9,2016,2016-09-22,Ka-BAN,SUV,Diesel,1493,1,0,0,0,0,47385,Private,,Alloy wheels,
VEH-10166,KTM38E84N757749636,GJ84D6640,MARUTI,WAGON R,1.0 VXI,277974.74,15,2010,2010-10-26,Ma-PUN,Hatchback,Petrol,998,0,0,0,1,1,20964,Private,,Body kit,
VEH-10167,WGJ69A03N441814214,KA04C4186,MARUTI,VITARA BREZZA,VDI,696591.45,8,2017,2017-06-24,Ta-MAD,SUV,Diesel,1248,1,0,1,0,1,2430,Private,,Body kit,2018-11-09
VEH-10168,KHS75O19N187102270,GJ20A5782,MARUTI,SWIFT,1.2 VXi BS IV,502957.61,5,2020,2020-09-21,We-HOW,Hatchback,Petrol,1197,1,1,1,1,1,125851,Commercial,Minor scratches,,
VEH-10169,YCO67M64R954540622,DL99B9450,MARUTI,VITARA BREZZA,VXI,1000000.0,0,2025,2025-06-20,De-NEW,SUV,Petrol,1462,0,0,1,0,1,32631,Private,,Body kit,
VEH-10170,YTT83T59N233744531,UP67A9598,MARUTI,VITARA BREZZA,VDI,900243.75,3,2022,2022-10-14,Ma-NAG,SUV,Diesel,1248,0,0,0,1,1,15601,Private,Minor scratches,,
VEH-10171,SCN42U71A682055086,WB71C6022,MARUTI,ALTO 800,LXI,294036.76,6,2019,2019-07-22,Ta-CHE,Hatchback,Petrol,796,1,1,0,1,0,93719,Private,Dent on door,Alloy wheels,2021-12-28
VEH-10172,VOM30B12P835017446,GJ95C8844,MARUTI,VITARA BREZZA,VDI,812469.98,5,2020,2020-09-20,We-KOL,SUV,Diesel,1248,1,1,1,1,1,98967,Private,Dent on door,Body kit,
VEH-10173,OMI74L77I753397551,WB53B1157,MARUTI,BALENO HATCHBACK,Zeta 1.2,855000.0,1,2024,2024-10-01,De-NOI,Hatchback,Petrol,1197,0,1,0,1,0,28984,Private,Minor scratches,,
VEH-10174,AFP63F57N050241448,GJ03A2764,MARUTI,ALTO,K10 VXI,425579.52,5,2020,2020-04-28,De-NEW,Hatchback,Petrol,998,0,0,0,1,0,22200,Private,Dent on door,,2022-08-18
VEH-10175,IZZ12M07R259569121,WB81B6291,MARUTI,WAGON R,1.0 VXI,441055.13,6,2019,2019-06-01,We-KOL,Hatchback,Petrol,998,0,0,0,1,0,19364,Private,,,
VEH-10176,ILR49R79C451316612,RJ80B6274,MARUTI,SWIFT,VDI (DIESEL),432288.07,12,2013,2013-10-18,We-KOL,Hatchback,Diesel,1248,0,0,0,1,1,15369,Private,Dent on door,Body kit,2015-02-21
VEH-10177,FIX08S20U392436264,TN46D4860,MARUTI,SWIFT,VXI,341372.49,14,2011,2011-11-05,De-GUR,Hatchback,Petrol,1197,0,1,1,0,1,89649,Private,,Body kit,
VEH-10178,QSJ33G03S445413496,RJ61D3926,MARUTI,SWIFT,VDI (DIESEL),410673.67,13,2012,2012-12-03,Ta-COI,Hatchback,Diesel,1248,0,0,0,1,0,67994,Private,Minor scratches,,
VEH-10179,EJU74Y50L797812415,GJ37D2981,HYUNDAI,CRETA,1.5 E DIESEL,1110075.0,2,2023,2023-06-12,Ka-MYS,SUV,Diesel,1493,1,0,0,0,0,51579,Private,,,
VEH-10180,WSF04P14X267923366,RJ48D4562,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,577600.0,2,2023,2023-01-21,Ma-MUM,Hatchback,Petrol,1197,1,1,0,1,1,104054,Private,Minor scratches,,
VEH-10181,GLY80P52I832509069,GJ79A9332,MARUTI,DZIRE,VXI,410673.67,13,2012,2012-03-17,Ma-MUM,Sedan,Petrol,1197,0,1,0,1,0,149593,Private,Minor scratches,Alloy wheels,
VEH-10182,ZTJ11Z80B745114177,WB79D6328,MARUTI,BALENO HATCHBACK,Zeta 1.2,855000.0,1,2024,2024-11-14,Ta-CHE,Hatchback,Petrol,1197,0,1,0,0,0,92163,Private,,,2026-02-03
VEH-10183,HCM03T84M623385916,UP93D6023,HONDA,CITY,1.5 V MT,1406000.0,1,2024,2024-11-21,We-KOL,Sedan,Petrol,1498,0,0,1,1,0,54022,Private,Dent on door,Alloy wheels,
VEH-10184,KPZ06P90S911093258,WB64B2688,MARUTI,SWIFT,VXI,700000.0,0,2025,2025-12-14,Ta-CHE,Hatchback,Petrol,1197,1,0,0,0,0,86708,Private,Minor scratches,Body kit,
VEH-10185,FNL98V81M254721710,UP01C7174,MARUTI,BALENO HATCHBACK,Delta 1.2,558669.84,7,2018,2018-07-05,Ma-PUN,Hatchback,Petrol,1197,0,1,0,0,1,7959,Private,,Alloy wheels,2019-09-23
VEH-10186,ZJB85Q49G889667674,RJ36B5977,MARUTI,WAGON R,1.0 LXI CNG,333672.35,13,2012,2012-12-07,Ma-MUM,Hatchback,CNG,998,1,0,0,0,0,26746,Private,Minor scratches,,
VEH-10187,CGT77A75U543009135,KA01B6158,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-01-12,Ta-CHE,Hatchback,Petrol,1197,0,1,0,1,1,83840,Private,Minor scratches,,2019-10-10
VEH-10188,JWS80R83W184330956,GJ34A4301,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-06-01,We-HOW,Hatchback,Petrol,796,1,1,0,1,1,70169,Private,Dent on door,Body kit,
VEH-10189,PPF62P89S556050842,RJ65A4372,MARUTI,SWIFT,1.2 VXi BS IV,389179.01,10,2015,2015-11-22,Ma-PUN,Hatchback,Petrol,1197,1,0,0,1,0,109561,Private,,,2017-08-31
VEH-10190,SVQ89Q49D668108749,MH50D2728,MARUTI,SWIFT,1.2 VXi BS IV,617500.0,1,2024,2024-11-05,Ta-CHE,Hatchback,Petrol,1197,1,0,0,1,0,26650,Private,,,
VEH-10191,OLE51M37N407549561,TN64D5621,MARUTI,WAGON R,1.0 LXI CNG,301139.3,15,2010,2010-07-17,Ka-BAN,Hatchback,CNG,998,1,0,0,1,0,138764,Private,,,
VEH-10192,YRA78T72L079824482,KA34D7384,MARUTI,DZIRE,VXI,760000.0,1,2024,2024-10-18,Ma-PUN,Sedan,Petrol,1197,1,0,0,0,1,34192,Private,Minor scratches,Alloy wheels,
VEH-10193,BLG93W31D704849035,WB15B2452,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-01-11,Ma-PUN,Hatchback,Petrol,796,0,0,0,1,0,99531,Private,Dent on door,Body kit,2015-04-11
VEH-10194,DNT66X08O426364982,KA33D3018,MARUTI,SWIFT,VXI,700000.0,0,2025,2025-02-21,Ka-BAN,Hatchback,Petrol,1197,0,0,1,0,1,129561,Private,,Alloy wheels,
VEH-10195,BYR75M49W862741373,MH53B3181,HONDA,AMAZE,1.2 SMT i-VTEC,378252.06,12,2013,2013-04-20,Ta-COI,Sedan,Petrol,1199,0,0,1,1,0,63050,Private,Dent on door,,
VEH-10196,MXR15C44D494613535,KA01A4469,MARUTI,SWIFT,1.2 VXi BS IV,431223.28,8,2017,2017-07-09,Ma-PUN,Hatchback,Petrol,1197,1,0,0,1,1,101312,Private,Dent on door,Alloy wheels,
VEH-10197,PKX00F05L333413493,RJ78D5595,MARUTI,WAGON R,1.0 LXI CNG,617500.0,1,2024,2024-09-09,Ma-MUM,Hatchback,CNG,998,0,1,1,1,1,15863,Private,,,
VEH-10198,YOL81C42A284110036,WB12A2890,MAHINDRA,BOLERO,B6 (O),568800.09,11,2014,2014-04-26,Ka-BAN,SUV,Diesel,1498,0,0,1,1,1,139614,Private,,Body kit,
VEH-10199,IAI39K38G126855795,GJ90A3898,MARUTI,WAGON R,1.0 LXI CNG,333672.35,13,2012,2012-04-04,Ka-BAN,Hatchback,CNG,998,0,1,0,0,0,89015,Private,Dent on door,Alloy wheels,
VEH-10200,OHQ05I82F309156922,DL38A5592,MARUTI,VITARA BREZZA,VDI,855231.56,4,2021,2021-12-24,Ma-MUM,SUV,Diesel,1248,1,0,0,1,1,123455,Private,Minor scratches,,
VEH-10201,CTT81J56F559947492,GJ72A6566,MARUTI,SWIFT,1.2 VXi BS IV,502957.61,5,2020,2020-01-02,Ka-MYS,Hatchback,Petrol,1197,1,1,0,0,1,107037,Private,Minor scratches,,
VEH-10202,FET69Q25B933994007,RJ58B6288,MARUTI,ALTO,K10 VXI,471556.25,3,2022,2022-03-14,We-HOW,Hatchback,Petrol,998,1,0,0,0,1,100687,Private,Minor scratches,,
VEH-10203,NMK78M43H241726459,TN08B1023,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 GX AT 7 STR,1971962.5,3,2022,2022-05-20,De-GUR,MUV,Diesel,2755,0,0,0,1,0,29142,Private,Minor scratches,,
VEH-10204,DFH57J96T993335985,RJ52D7538,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,419115.86,10,2015,2015-12-17,Ma-MUM,Hatchback,Petrol,1197,1,0,0,1,1,49817,Private,,,2017-03-04
VEH-10205,MXG13H58X604584786,MH98D2687,MARUTI,BALENO HATCHBACK,Delta 1.2,410673.67,13,2012,2012-07-27,Ma-NAG,Hatchback,Petrol,1197,1,0,0,1,0,147499,Private,,,2014-12-22
VEH-10206,DUU67D11S628317389,WB41C2029,MARUTI,VITARA BREZZA,VDI,628673.79,10,2015,2015-01-23,Ta-COI,SUV,Diesel,1248,0,1,0,1,0,108732,Commercial,Dent on door,,2017-02-24
VEH-10207,YAX14Y73B625162259,MH55D2764,HONDA,AMAZE,1.2 VXMT i-VTEC,758305.32,5,2020,2020-10-08,Ka-MYS,Sedan,Petrol,1199,1,0,0,1,0,144909,Private,,Body kit,
VEH-10208,EEJ51C51A519632917,MH57D6326,MARUTI,SWIFT,VXI,398160.06,11,2014,2014-07-04,De-GUR,Hatchback,Petrol,1197,0,1,0,1,0,9053,Private,Dent on door,,
VEH-10209,NIW46A96A448492074,GJ36D4431,MARUTI,VITARA BREZZA,VDI,997500.0,1,2024,2024-08-06,Ta-CHE,SUV,Diesel,1248,0,1,1,1,1,7921,Private,,,
VEH-10210,AYN99N87N275599767,RJ20C2005,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 ZX MT 7 STR,1886225.0,3,2022,2022-03-13,Ka-MYS,MUV,Diesel,2393,0,1,0,0,1,147330,Private,Minor scratches,,2024-06-29
VEH-10211,OUF39Q48C275200327,DL80B6842,MARUTI,ALTO,K10 VXI,329305.32,10,2015,2015-05-21,Ma-NAG,Hatchback,Petrol,998,0,0,0,1,1,25640,Private,Minor scratches,,2017-03-24
VEH-10212,KWO33Z10L828915983,RJ49A1670,MARUTI,SWIFT,VXI,419115.86,10,2015,2015-11-12,Ka-BAN,Hatchback,Petrol,1197,1,0,0,1,0,100528,Private,Minor scratches,,2016-12-23
VEH-10213,PYH43I09R473452478,GJ27D6559,MARUTI,BALENO HATCHBACK,Delta 1.2,530736.35,8,2017,2017-05-13,Ta-COI,Hatchback,Petrol,1197,0,0,0,0,1,94090,Private,,,2018-08-25
VEH-10214,JMM28W99P366952622,TN65B6797,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-09-23,We-KOL,Hatchback,Petrol,796,0,0,0,1,0,47017,Private,Minor scratches,,
VEH-10215,LQC37V13L129080755,DL96A4133,HONDA,AMAZE,1.2 SMT i-VTEC,441174.59,9,2016,2016-06-20,Ma-NAG,Sedan,Petrol,1199,1,1,0,1,1,58315,Private,Dent on door,Body kit,
VEH-10216,AUG22B04S247557991,KA48C1095,HONDA,AMAZE,1.2 VXMT i-VTEC,477921.48,14,2011,2011-03-28,De-GUR,Sedan,Petrol,1199,0,1,0,0,1,8326,Private,Dent on door,Alloy wheels,
VEH-10217,UJP90C10Q230831117,GJ08C7926,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,631750.0,2,2023,2023-01-07,Ma-MUM,Hatchback,Petrol,1197,1,0,0,0,0,63012,Private,,,2024-12-11
VEH-10218,GUE62P31Q718039596,GJ64D6783,MARUTI,ALTO 800,LXI,380000.0,1,2024,2024-02-27,We-KOL,Hatchback,Petrol,796,1,0,0,1,0,47798,Private,Minor scratches,Body kit,2025-10-02
VEH-10219,NUZ26S09K218994975,TN32B2964,MARUTI,VITARA BREZZA,VDI,997500.0,1,2024,2024-02-13,Ka-BAN,SUV,Diesel,1248,0,1,0,1,0,25845,Private,,Alloy wheels,
VEH-10220,ERZ63T39B503510235,DL79B7058,MARUTI,WAGON R,1.0 LXI CNG,369720.06,11,2014,2014-03-18,Ka-MYS,Hatchback,CNG,998,0,0,1,1,1,27457,Private,Minor scratches,,
VEH-10221,UAC49L92B428589498,UP19B4828,HONDA,AMAZE,1.5 SMT i-DTEC,508926.4,10,2015,2015-08-11,We-KOL,Sedan,Diesel,1498,0,0,1,1,0,96527,Private,Minor scratches,Alloy wheels,2018-03-10
VEH-10222,VWC05B82W652160651,TN99B7949,MARUTI,SWIFT,1.2 VXi BS IV,529429.06,4,2021,2021-10-01,Ma-NAG,Hatchback,Petrol,1197,1,1,0,1,0,71792,Private,Dent on door,Alloy wheels,
VEH-10223,ISM29Q68F193154731,TN74D4365,MARUTI,DZIRE,VXI,588073.51,6,2019,2019-03-25,Ma-PUN,Sedan,Petrol,1197,0,1,1,0,0,45876,Private,Minor scratches,,2020-07-16
VEH-10224,FBP51U67Z660649124,GJ88C7671,HONDA,AMAZE,1.5 SMT i-DTEC,624828.11,6,2019,2019-03-26,Ma-NAG,Sedan,Diesel,1498,1,1,0,0,1,50331,Private,,,2020-03-29
VEH-10225,TTP15P58O055901867,RJ94A5170,MARUTI,DZIRE,VXI,588073.51,6,2019,2019-09-20,We-KOL,Sedan,Petrol,1197,0,1,0,1,0,59570,Private,Dent on door,,
VEH-10226,YVX59M17S459594157,KA38D1165,MARUTI,ERTIGA,1.5 VXI CNG,594396.1,12,2013,2013-06-22,Ma-NAG,MUV,CNG,1462,0,1,0,1,0,60896,Private,Minor scratches,,
VEH-10227,PUT71B29Q200253791,DL63A7643,MARUTI,ALTO 800,LXI,309512.37,5,2020,2020-01-10,Ta-CHE,Hatchback,Petrol,796,0,0,0,0,0,144352,Private,Dent on door,,
VEH-10228,NCV92K41I167772732,MH47A8027,MARUTI,SWIFT,1.2 VXi BS IV,617500.0,1,2024,2024-07-07,Ka-MYS,Hatchback,Petrol,1197,1,0,1,1,0,49857,Private,,,
VEH-10229,OMK17E67X889605329,WB04A3692,MARUTI,VITARA BREZZA,VXI,663420.43,8,2017,2017-02-10,Ta-MAD,SUV,Petrol,1462,1,1,0,1,0,68919,Private,Dent on door,,
VEH-10230,CFW92W07L400145045,WB88C3265,MARUTI,SWIFT,VXI,700000.0,0,2025,2025-12-10,Ma-NAG,Hatchback,Petrol,1197,0,1,0,1,0,14818,Private,Minor scratches,,
VEH-10231,AWV94E06I818898960,TN72B5215,HYUNDAI,VENUE,1.2 S PETROL,692330.31,4,2021,2021-09-06,Ma-MUM,SUV,Petrol,1197,1,1,0,1,1,73513,Private,Dent on door,,
VEH-10232,ZXU18Z81U173405311,MH23D7032,HONDA,CITY,1.5 V MT,1480000.0,0,2025,2025-12-21,Ta-MAD,Sedan,Petrol,1498,0,1,0,1,0,58289,Private,Minor scratches,,
VEH-10233,THJ17A37F974276410,UP52A6741,MAHINDRA,SCORPIO,S11 2WD 7STR,1710000.0,1,2024,2024-08-01,Ta-CHE,SUV,Diesel,2184,1,1,1,1,1,122884,Private,,Alloy wheels,
VEH-10234,LPF27T41R382096223,RJ98A5146,MARUTI,DZIRE,VXI,432288.07,12,2013,2013-05-27,Ka-MYS,Sedan,Petrol,1197,1,0,0,1,0,32837,Private,,Alloy wheels,2014-12-01
VEH-10235,YPB22A36J149193674,KA29B2922,MARUTI,DZIRE,VXI,410673.67,13,2012,2012-09-10,Ma-MUM,Sedan,Petrol,1197,0,1,0,0,1,55669,Private,,,2014-08-22
VEH-10236,ZLR91Y13F443484547,MH68A8400,MARUTI,SWIFT,VXI,700000.0,0,2025,2025-06-17,Ta-MAD,Hatchback,Petrol,1197,1,0,1,1,1,39171,Private,Dent on door,,
VEH-10237,HQR41W21G234663638,GJ30D5865,MARUTI,VITARA BREZZA,ZDI PLUS,616010.5,13,2012,2012-04-21,We-HOW,SUV,Diesel,1248,1,0,0,1,0,134257,Private,,Body kit,
VEH-10238,HGI52X26W537432787,DL82B7888,MARUTI,ALTO 800,LXI,227520.04,11,2014,2014-03-19,Ma-PUN,Hatchback,Petrol,796,0,1,1,0,1,17745,Private,,Alloy wheels,
VEH-10239,UJS36K89W595751375,GJ45D3727,MARUTI,BALENO HATCHBACK,Zeta 1.2,855000.0,1,2024,2024-05-09,Ka-MYS,Hatchback,Petrol,1197,1,0,0,1,0,43351,Private,Minor scratches,,
VEH-10240,KUC92K70L539260244,KA34B5822,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-08-09,Ta-CHE,Hatchback,Petrol,1197,1,1,0,0,0,116915,Private,,,
VEH-10241,UOV45F66B376557322,UP69A2383,MARUTI,SWIFT,1.2 VXi BS IV,351234.06,12,2013,2013-04-12,De-NEW,Hatchback,Petrol,1197,0,0,1,0,0,111512,Private,,,
