vehicle_id,vin_code,registration_id,vehicle_make,vehicle_model,vehicle_variant,vehicle_valuation,vehicle_age,vehicle_mfg_year,vehicle_reg_date,rto_details,vehicle_body_type,vehicle_engine_fuel_type,vehicle_engine_capacity,safety_flag_driver_airbag,safety_flag_passenger_airbag,safety_flag_side_airbag,safety_flag_abs,security_features_flag,kilometers_driven,usage_type,prev_damage_desc,modification_desc,vehicle_transfer_date
VEH-10121,XTS71R76K303125801,RJ66B5476,MARUTI,VITARA BREZZA,VDI,947625.0,2,2023,2023-04-09,De-NOI,SUV,Diesel,1248,1,1,1,0,0,132897,Private,Minor scratches,Alloy wheels,
VEH-10122,SLR36F24J621823406,TN11A2624,MARUTI,ALTO,K10 VXI,346637.18,9,2016,2016-03-21,De-NEW,Hatchback,Petrol,998,1,0,1,1,1,100416,Private,Minor scratches,Alloy wheels,2018-11-18
VEH-10123,RXT78I41X838154012,GJ27B3848,MARUTI,ERTIGA,1.5 VXI CNG,564676.29,13,2012,2012-01-27,Ta-CHE,MUV,CNG,1462,0,0,0,1,1,32242,Private,None,,2013-03-10
VEH-10124,UWU02B83O439331396,TN28C7559,MARUTI,SWIFT,VXI,541646.66,5,2020,2020-11-02,We-KOL,Hatchback,Petrol,1197,0,0,0,1,1,64802,Private,,None,2023-07-24
VEH-10125,DZO18V33G811077617,KA12C7902,HONDA,AMAZE,1.5 SMT i-DTEC,728768.75,3,2022,2022-03-03,Ka-MYS,Sedan,Diesel,1498,1,1,0,1,1,129101,Private,,,
VEH-10126,OET26H16B129241793,GJ90A8140,HONDA,AMAZE,1.2 SMT i-VTEC,359339.46,13,2012,2012-10-21,Ka-BAN,Sedan,Petrol,1199,0,1,0,0,0,20178,Private,,,
VEH-10127,EXN58Y23B832980063,WB09D5274,MARUTI,SWIFT,VDI (DIESEL),800000.0,0,2025,2025-04-23,Ma-NAG,Hatchback,Diesel,1248,0,0,1,0,0,137041,Commercial,Dent on door,None,2027-07-21
VEH-10128,TGU19N84F179016246,TN81D5831,HONDA,AMAZE,1.2 VXMT i-VTEC,617644.42,9,2016,2016-08-02,Ka-MYS,Sedan,Petrol,1199,0,1,0,0,1,90739,Private,Dent on door,,
VEH-10129,EUT18X13N903415991,UP56B1375,MARUTI,SWIFT,VXI,464394.3,8,2017,2017-05-02,De-GUR,Hatchback,Petrol,1197,1,1,1,0,0,116721,Private,Minor scratches,Alloy wheels,2018-06-23
VEH-10130,LME55W26X661596081,DL66C6058,MARUTI,DZIRE,VXI,410673.67,13,2012,2012-11-07,Ma-MUM,Sedan,Petrol,1197,1,0,0,1,0,4349,Private,Minor scratches,Alloy wheels,
VEH-10131,KPV91C41N067991972,GJ86B3578,HONDA,AMAZE,1.2 VXMT i-VTEC,884450.0,2,2023,2023-03-23,Ka-BAN,Sedan,Petrol,1199,1,1,1,1,1,123157,Private,,Body kit,
VEH-10132,CEE41R58S250953445,TN74D5380,MARUTI,BALENO HATCHBACK,Delta 1.2,530736.35,8,2017,2017-06-28,Ta-COI,Hatchback,Petrol,1197,0,0,1,1,1,47701,Private,None,Body kit,2019-06-25
VEH-10133,DOW73Y18M143834481,WB43A2007,HYUNDAI,CRETA,1.5 E DIESEL,1054571.25,3,2022,2022-09-21,Ma-NAG,SUV,Diesel,1493,0,0,0,0,0,68599,Private,None,Alloy wheels,
VEH-10134,SWI51A14T789458489,UP97A1870,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-08-14,Ma-PUN,Hatchback,Petrol,796,1,0,0,1,0,7385,Private,None,None,
VEH-10135,NDF05Q56F279493666,UP58C8881,MARUTI,SWIFT,1.2 VXi BS IV,529429.06,4,2021,2021-03-01,Ka-MYS,Hatchback,Petrol,1197,0,0,1,1,0,56554,Private,Dent on door,None,2022-11-06
VEH-10136,OAE30W00S745248185,WB60A5895,MARUTI,BALENO HATCHBACK,Zeta 1.2,771637.5,3,2022,2022-09-25,De-NEW,Hatchback,Petrol,1197,0,0,0,1,0,41537,Private,None,Body kit,
VEH-10137,EES78G64X177868245,DL67C1861,MARUTI,WAGON R,1.0 LXI CNG,431223.28,8,2017,2017-11-08,We-HOW,Hatchback,CNG,998,1,1,0,1,1,87765,Private,,,
VEH-10138,ANB34O54S738819840,KA97D2316,MARUTI,DZIRE,VXI,760000.0,1,2024,2024-05-20,Ta-MAD,Sedan,Petrol,1197,0,0,0,1,0,31458,Commercial,Minor scratches,Body kit,
VEH-10139,SEA41B49X926988872,TN98C3238,MARUTI,WAGON R,1.0 VXI,441055.13,6,2019,2019-10-16,Ma-MUM,Hatchback,Petrol,998,0,0,1,0,0,109757,Private,None,None,
VEH-10140,VUR63Y38N611887878,UP65D4422,MARUTI,SWIFT,VXI,419115.86,10,2015,2015-10-09,De-NOI,Hatchback,Petrol,1197,1,1,1,1,0,46363,Private,,Alloy wheels,2017-04-22
VEH-10141,HIZ98Y49N607130950,KA46D1917,MARUTI,SWIFT DZIRE,VDI,807500.0,1,2024,2024-04-12,Ka-BAN,Sedan,Diesel,1248,1,1,0,1,0,119152,Private,,Alloy wheels,
VEH-10142,PDM54D11J602536077,GJ85B9429,MARUTI,WAGON R,1.0 LXI CNG,617500.0,1,2024,2024-08-23,De-GUR,Hatchback,CNG,998,0,0,0,1,0,131750,Private,Dent on door,Alloy wheels,2026-02-17
VEH-10143,ZEJ82X40Q961317319,KA12A2160,MARUTI,SWIFT,1.2 VXi BS IV,586625.0,2,2023,2023-09-17,Ma-NAG,Hatchback,Petrol,1197,1,0,0,1,0,112015,Private,Minor scratches,Body kit,2025-03-06
VEH-10144,LKE25L06R865845595,UP27D1135,HONDA,AMAZE,1.2 SMT i-VTEC,419115.86,10,2015,2015-10-05,Ta-MAD,Sedan,Petrol,1199,1,0,0,1,0,92714,Private,Dent on door,Body kit,
VEH-10145,RBF17J55F882839175,DL49C5832,MARUTI,WAGON R,1.0 LXI CNG,301139.3,15,2010,2010-03-26,Ta-COI,Hatchback,CNG,998,1,0,1,0,0,110348,Private,Minor scratches,,
VEH-10146,KJK58H10V110101782,UP62A8744,MARUTI,ALTO,K10 VXI,522500.0,1,2024,2024-01-22,Ma-MUM,Hatchback,Petrol,998,0,0,0,0,1,135246,Private,,None,2025-12-29
VEH-10147,IXJ91Z55K411535228,GJ59D2950,MARUTI,BALENO HATCHBACK,Delta 1.2,390139.98,14,2011,2011-07-02,De-NOI,Hatchback,Petrol,1197,1,0,0,1,1,115342,Private,Minor scratches,Body kit,
VEH-10148,RLI89C78A135121548,GJ44C4222,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 ZX MT 7 STR,1985500.0,2,2023,2023-01-10,Ka-BAN,MUV,Diesel,2393,1,0,0,1,1,104207,Private,,,2024-08-06
VEH-10149,BVW50J17C349348774,TN64B4329,MARUTI,WAGON R,1.0 LXI CNG,389179.01,10,2015,2015-03-12,Ta-COI,Hatchback,CNG,998,0,1,0,0,0,145799,Private,Minor scratches,None,
VEH-10150,SVZ58H79C404412184,DL40D7855,MARUTI,SWIFT,VDI (DIESEL),651605.0,4,2021,2021-01-16,De-NOI,Hatchback,Diesel,1248,0,1,0,1,1,95557,Private,Minor scratches,Body kit,
VEH-10151,YEE71J99I805229399,RJ42D9885,MARUTI,BALENO HATCHBACK,Delta 1.2,432288.07,12,2013,2013-04-27,De-NEW,Hatchback,Petrol,1197,0,0,1,1,1,34819,Private,None,Alloy wheels,
VEH-10152,FJY90B30W268675235,RJ25C3768,MARUTI,DZIRE,VXI,390139.98,14,2011,2011-08-27,Ka-BAN,Sedan,Petrol,1197,0,1,0,1,0,149547,Private,Minor scratches,Alloy wheels,
VEH-10153,LJF71P59U924080465,MH88D4961,MARUTI,ERTIGA,1.5 VXI CNG,851159.03,5,2020,2020-10-16,De-NOI,MUV,CNG,1462,1,1,1,1,1,8179,Private,Dent on door,Alloy wheels,
VEH-10154,NOR72M13U983594961,TN13B7278,HONDA,AMAZE,1.2 VXMT i-VTEC,720390.05,6,2019,2019-05-26,Ma-PUN,Sedan,Petrol,1199,1,1,0,1,0,149433,Private,Dent on door,None,
VEH-10155,FNN95X80Y627194869,DL26D4789,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,1556716.04,10,2015,2015-11-26,Ta-MAD,MUV,Diesel,2755,0,0,1,0,1,141393,Private,,Alloy wheels,
VEH-10156,PRC86O23L954805730,TN54C4915,HONDA,AMAZE,1.5 SMT i-DTEC,807500.0,1,2024,2024-09-11,Ta-CHE,Sedan,Diesel,1498,1,1,0,0,0,101230,Private,Minor scratches,Alloy wheels,
VEH-10157,CVZ79C84S719255835,GJ68C8193,HONDA,AMAZE,1.2 VXMT i-VTEC,758305.32,5,2020,2020-03-18,We-KOL,Sedan,Petrol,1199,1,1,0,1,0,79329,Private,,Body kit,
VEH-10158,KBE64Z01G240391573,UP84B8430,MARUTI,ALTO 800,LXI,205336.83,13,2012,2012-03-20,Ma-NAG,Hatchback,Petrol,796,1,1,0,1,1,116775,Private,Dent on door,Alloy wheels,2013-08-24
VEH-10159,ZFP32C13V003037873,GJ60A6315,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-08-04,De-GUR,Hatchback,Petrol,1197,0,0,1,1,1,84935,Private,Dent on door,Body kit,
VEH-10160,RZO28X85U122450374,TN98C6026,HONDA,AMAZE,1.2 SMT i-VTEC,398160.06,11,2014,2014-07-19,De-GUR,Sedan,Petrol,1199,0,0,0,1,0,67614,Commercial,None,Body kit,
VEH-10161,JIZ02O74E788973316,GJ64D9090,MARUTI,BALENO HATCHBACK,Zeta 1.2,733055.62,4,2021,2021-08-20,De-GUR,Hatchback,Petrol,1197,0,1,0,1,0,94799,Private,Minor scratches,,
VEH-10162,ZYJ51N33E225344652,TN14D2843,HYUNDAI,CRETA,1.5 E DIESEL,1001842.69,4,2021,2021-02-22,Ma-NAG,SUV,Diesel,1493,0,1,0,1,0,121716,Private,Minor scratches,None,
VEH-10163,PCV31O38O504983722,DL83B4051,MARUTI,SWIFT,VXI,665000.0,1,2024,2024-07-07,De-GUR,Hatchback,Petrol,1197,1,0,0,1,1,28534,Private,Dent on door,Alloy wheels,
VEH-10164,PDM06D83D591075043,KA78D6068,HYUNDAI,VENUE,1.2 S PETROL,535712.0,9,2016,2016-12-17,Ma-PUN,SUV,Petrol,1197,1,0,0,1,1,133933,Private,Dent on door,,
VEH-10165,TFG59V33G027218474,RJ01A9591,MARUTI,SWIFT,VXI,514564.32,6,2019,2019-06-19,Ta-COI,Hatchback,Petrol,1197,0,0,0,0,0,14877,Private,,Body kit,
VEH-10166,PXU35C19W748317724,WB04C7478,MARUTI,VITARA BREZZA,VDI,696591.45,8,2017,2017-03-18,De-NEW,SUV,Diesel,1248,1,1,0,0,0,140912,Private,Dent on door,None,
VEH-10167,ZHR30Q09K279255145,UP87B7686,MARUTI,DZIRE,VXI,390139.98,14,2011,2011-08-17,Ta-CHE,Sedan,Petrol,1197,1,0,0,1,1,26520,Private,None,,
VEH-10168,EGO71A29W912814604,MH83C9058,MARUTI,BALENO HATCHBACK,Zeta 1.2,900000.0,0,2025,2025-01-22,De-NOI,Hatchback,Petrol,1197,0,1,0,1,1,67594,Private,None,Alloy wheels,
VEH-10169,MMZ59P33T998742387,RJ12A8794,HONDA,AMAZE,1.2 VXMT i-VTEC,758305.32,5,2020,2020-07-28,Ka-MYS,Sedan,Petrol,1199,1,0,1,1,1,100841,Private,None,,
VEH-10170,TIK63Y34R380917254,WB13B1197,MARUTI,ERTIGA,1.5 VXI CNG,1100000.0,0,2025,2025-05-03,Ma-PUN,MUV,CNG,1462,1,0,0,1,0,8672,Private,,None,2027-09-25
VEH-10171,KAD30Z58I814568468,DL33D5518,HONDA,AMAZE,VX PETROL,798216.12,4,2021,2021-06-21,Ma-MUM,Sedan,Petrol,1199,1,0,0,1,0,148092,Private,Dent on door,Body kit,
VEH-10172,ONE34R55D035267239,WB86A5037,MARUTI,VITARA BREZZA,VXI,663420.43,8,2017,2017-03-18,Ma-MUM,SUV,Petrol,1462,1,0,0,1,1,33400,Private,Minor scratches,Body kit,
VEH-10173,TMW30P01K889335401,MH90B1767,MARUTI,BALENO HATCHBACK,Zeta 1.2,438907.48,14,2011,2011-02-09,Ka-MYS,Hatchback,Petrol,1197,0,1,0,1,1,146018,Commercial,None,Alloy wheels,
VEH-10174,MHI37J14A029451483,UP86A5773,MARUTI,DZIRE,VXI,651605.0,4,2021,2021-10-01,Ka-MYS,Sedan,Petrol,1197,1,1,0,1,1,7254,Private,,Body kit,2022-12-03
VEH-10175,ZWX75M96L621872287,GJ20A6651,HONDA,AMAZE,1.2 SMT i-VTEC,514564.32,6,2019,2019-04-20,Ma-MUM,Sedan,Petrol,1199,0,0,0,1,0,41278,Private,,Alloy wheels,
VEH-10176,KGU25M65I862122756,GJ18B7795,MARUTI,BALENO HATCHBACK,Delta 1.2,651605.0,4,2021,2021-07-05,De-GUR,Hatchback,Petrol,1197,0,0,0,0,1,80728,Private,None,None,2024-02-18
VEH-10177,WFY74M82G849930112,KA75D2140,MARUTI,WAGON R,1.0 LXI CNG,409662.12,9,2016,2016-03-14,Ka-BAN,Hatchback,CNG,998,1,1,0,0,1,59018,Private,Dent on door,None,2018-04-18
VEH-10178,FLD94M35C882381560,GJ64D6697,MARUTI,WAGON R,1.0 VXI,398052.26,8,2017,2017-09-19,Ka-BAN,Hatchback,Petrol,998,1,1,1,0,0,10890,Commercial,None,,
VEH-10179,ARU14D26J465482141,UP12B2365,MARUTI,VITARA BREZZA,ZDI PLUS,1028850.0,3,2022,2022-01-18,Ka-MYS,SUV,Diesel,1248,0,1,0,1,0,13308,Commercial,Minor scratches,None,2024-08-17
VEH-10180,OSQ23E97M977239871,GJ39A2754,MARUTI,VITARA BREZZA,ZDI PLUS,1140000.0,1,2024,2024-12-26,Ka-MYS,SUV,Diesel,1248,1,0,1,1,1,93659,Private,,,2027-06-27
VEH-10181,YLL60M16O571988902,DL87C9358,MARUTI,SWIFT,VDI (DIESEL),370632.98,15,2010,2010-07-05,Ka-MYS,Hatchback,Diesel,1248,1,1,0,1,1,122199,Private,Minor scratches,Alloy wheels,
VEH-10182,MJV67R23O864268674,GJ85B4659,MARUTI,ALTO 800,LXI,325802.5,4,2021,2021-07-20,Ka-MYS,Hatchback,Petrol,796,1,0,1,0,0,124329,Private,None,Alloy wheels,
VEH-10183,RKM93I28R688379005,RJ20D2386,HONDA,AMAZE,1.2 VXMT i-VTEC,617644.42,9,2016,2016-05-04,De-GUR,Sedan,Petrol,1199,1,0,0,1,1,13947,Private,None,,
VEH-10184,VVE59F49S444917815,KA74B6625,MARUTI,VITARA BREZZA,VXI,698337.3,7,2018,2018-12-24,Ka-MYS,SUV,Petrol,1462,1,1,1,1,1,43070,Private,Minor scratches,,
VEH-10185,PAD01Z83S351555765,KA18D7636,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,296506.39,15,2010,2010-07-05,Ta-COI,Hatchback,Petrol,1197,1,0,0,1,1,10996,Private,None,Body kit,
VEH-10186,XEK90S53K626469085,UP72A1788,MARUTI,ALTO,K10 VXI,282338.15,13,2012,2012-07-20,De-GUR,Hatchback,Petrol,998,1,0,0,1,1,47079,Private,Dent on door,Body kit,2014-11-13
VEH-10187,PPL30V29S897038415,DL24A3456,HONDA,AMAZE,1.2 SMT i-VTEC,514564.32,6,2019,2019-01-24,Ka-BAN,Sedan,Petrol,1199,0,0,0,0,0,53915,Private,None,Body kit,
VEH-10188,GGZ32O55D923492249,RJ94B6031,HONDA,AMAZE,1.2 VXMT i-VTEC,650152.02,8,2017,2017-08-22,Ma-MUM,Sedan,Petrol,1199,1,0,0,0,1,34473,Private,,None,
VEH-10189,GRB95W65A991302231,MH22D7699,MARUTI,SWIFT,VXI,700000.0,0,2025,2025-09-12,Ta-MAD,Hatchback,Petrol,1197,1,0,0,1,0,11490,Private,Minor scratches,Alloy wheels,
VEH-10190,YFZ95O86K882894138,WB44C1531,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 GX AT 7 STR,1308240.21,11,2014,2014-11-20,We-HOW,MUV,Diesel,2755,1,1,1,0,0,85737,Private,None,,2017-02-22
VEH-10191,YNZ01P75S230508944,KA23A7580,MARUTI,SWIFT,VXI,398160.06,11,2014,2014-04-04,Ma-NAG,Hatchback,Petrol,1197,0,0,0,0,1,137357,Private,,None,
VEH-10192,NOG81X87W190800272,KA77D9594,MAHINDRA,SCORPIO,S11 2WD 7STR,924015.75,13,2012,2012-03-25,Ka-MYS,SUV,Diesel,2184,1,1,0,1,0,135675,Private,Dent on door,Body kit,
VEH-10193,THK67G74B186690236,UP33D7814,MARUTI,ALTO 800,LXI,309512.37,5,2020,2020-07-23,Ta-MAD,Hatchback,Petrol,796,0,0,0,0,1,111905,Private,Minor scratches,Body kit,
VEH-10194,TWZ81B35V791312138,WB17A9908,HONDA,AMAZE,1.2 SMT i-VTEC,488836.11,7,2018,2018-10-24,Ma-NAG,Sedan,Petrol,1199,0,0,0,1,1,126521,Private,Dent on door,None,
VEH-10195,PRV78I64A161199337,KA49C3193,HONDA,AMAZE,1.2 SMT i-VTEC,378252.06,12,2013,2013-02-04,Ka-BAN,Sedan,Petrol,1199,0,0,0,0,1,118523,Private,Dent on door,Body kit,
VEH-10196,VVT29U40Y861670429,WB22A8294,MARUTI,BALENO HATCHBACK,Delta 1.2,478989.55,10,2015,2015-06-14,Ma-PUN,Hatchback,Petrol,1197,0,1,0,0,1,61285,Private,Dent on door,Body kit,
VEH-10197,UHG08A92C021405849,WB39A6511,MARUTI,ALTO 800,LXI,361000.0,2,2023,2023-11-08,We-KOL,Hatchback,Petrol,796,1,0,0,0,1,1139,Private,Dent on door,Alloy wheels,
VEH-10198,BFN53X11V694236520,TN38C3245,MARUTI,SWIFT,VDI (DIESEL),504199.53,9,2016,2016-10-23,Ma-PUN,Hatchback,Diesel,1248,0,1,1,1,0,116150,Private,,Body kit,2019-06-01
VEH-10199,CTW33A92N746733228,KA43C3836,HYUNDAI,CRETA,1.4 E Plus,633977.47,14,2011,2011-09-20,Ma-PUN,SUV,Diesel,1582,1,1,0,1,1,138342,Private,,Alloy wheels,
VEH-10200,XHU69S76A948167068,RJ97D2175,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-05-10,Ka-BAN,Hatchback,Petrol,796,0,1,1,0,0,31291,Private,Minor scratches,None,
VEH-10201,DFE33B26Z519604098,GJ75C7797,MARUTI,ALTO 800,LXI,227520.04,11,2014,2014-05-13,Ta-CHE,Hatchback,Petrol,796,1,1,1,0,0,118284,Private,Dent on door,,
VEH-10202,KDV34U18D872728444,TN80A8146,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 V 8S,1710463.12,4,2021,2021-11-06,Ma-MUM,MUV,Diesel,2393,1,0,0,0,1,84262,Private,,Body kit,
VEH-10203,EPF90O32E388809159,DL97B8945,MARUTI,BALENO HATCHBACK,Delta 1.2,478989.55,10,2015,2015-03-19,Ta-CHE,Hatchback,Petrol,1197,1,1,1,1,1,26957,Commercial,Minor scratches,Body kit,
VEH-10204,ACT73N46J853836106,RJ42C4746,MARUTI,VITARA BREZZA,VDI,661761.88,9,2016,2016-12-04,We-KOL,SUV,Diesel,1248,1,0,0,1,1,59035,Commercial,Minor scratches,Body kit,
VEH-10205,UUW67Z75K757253985,DL22D5073,MARUTI,DZIRE,VXI,390139.98,14,2011,2011-09-22,Ma-PUN,Sedan,Petrol,1197,0,1,1,1,1,101653,Private,Minor scratches,None,
VEH-10206,OUI42Y79E932425451,GJ16C1066,MARUTI,SWIFT DZIRE,VDI,483480.08,11,2014,2014-05-20,We-KOL,Sedan,Diesel,1248,1,0,0,0,0,78024,Private,Dent on door,None,
VEH-10207,QRP54X09F375696427,KA96A6251,MARUTI,SWIFT,VXI,378252.06,12,2013,2013-10-23,Ma-PUN,Hatchback,Petrol,1197,0,1,0,1,0,4943,Private,Dent on door,Body kit,
VEH-10208,DMR47Y83J677604449,WB88B5181,HONDA,CITY,1.5 V MT,1087936.0,6,2019,2019-03-16,Ma-NAG,Sedan,Petrol,1498,0,1,0,1,1,85756,Private,None,Alloy wheels,
VEH-10209,BMF47E99I355470163,UP35D7152,MARUTI,ALTO 800,LXI,400000.0,0,2025,2025-02-26,Ma-MUM,Hatchback,Petrol,796,1,0,0,0,1,65449,Private,Minor scratches,None,
VEH-10210,UBO88H52I685761001,KA55D8618,MARUTI,WAGON R,1.0 LXI CNG,453919.24,7,2018,2018-03-03,Ma-NAG,Hatchback,CNG,998,0,1,0,0,1,147144,Private,Dent on door,,
VEH-10211,CZS15U05L423009736,WB36C8613,MARUTI,BALENO HATCHBACK,Zeta 1.2,628503.57,7,2018,2018-11-02,Ma-PUN,Hatchback,Petrol,1197,0,1,0,1,0,135813,Private,Dent on door,Alloy wheels,2020-03-16
VEH-10212,TGU37Q30Y649936336,MH23C1321,MARUTI,SWIFT,VXI,341372.49,14,2011,2011-08-08,Ma-MUM,Hatchback,Petrol,1197,1,0,0,1,0,49508,Private,,None,2013-06-12
VEH-10213,QHJ01K39O043042448,RJ63C7854,MARUTI,ERTIGA,1.5 VXI CNG,693274.35,9,2016,2016-03-16,Ma-PUN,MUV,CNG,1462,0,1,1,0,0,92084,Private,,Body kit,
VEH-10214,ULD61J87A252593773,RJ16C3425,HONDA,AMAZE,1.2 VXMT i-VTEC,931000.0,1,2024,2024-04-22,Ma-NAG,Sedan,Petrol,1199,1,0,1,1,0,43581,Private,Dent on door,,
VEH-10215,JSO71K50X346208583,RJ74A4982,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,1815676.97,7,2018,2018-06-07,De-NEW,MUV,Diesel,2755,0,1,0,1,1,83764,Private,,,
VEH-10216,POD14F09H607481998,GJ24B9142,HYUNDAI,VENUE,1.2 S PETROL,508926.4,10,2015,2015-07-11,Ka-BAN,SUV,Petrol,1197,1,0,1,0,0,136297,Private,None,None,
VEH-10217,GKP36U45W364952223,GJ42B8336,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-04-11,Ka-BAN,Hatchback,Petrol,796,1,0,0,1,0,93089,Private,Minor scratches,Body kit,
VEH-10218,EGQ14D96M214606781,RJ94A7926,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 ZX MT 7 STR,1072884.95,14,2011,2011-04-07,Ma-NAG,MUV,Diesel,2393,1,0,0,0,0,128113,Private,Dent on door,,
VEH-10219,NHG10V33L447873274,MH11B6429,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,631750.0,2,2023,2023-10-21,Ka-MYS,Hatchback,Petrol,1197,0,0,0,0,1,80639,Private,Dent on door,,
VEH-10220,YEZ16V50E660093164,MH91D1829,HONDA,CITY,1.5 V MT,1033539.2,7,2018,2018-11-26,Ta-COI,Sedan,Petrol,1498,1,0,0,1,0,126959,Private,Minor scratches,Body kit,
VEH-10221,FNH68U96Q379984142,UP91B4440,MARUTI,VITARA BREZZA,VDI,628673.79,10,2015,2015-10-09,Ma-PUN,SUV,Diesel,1248,0,0,0,1,1,52307,Private,Minor scratches,Body kit,
VEH-10222,CVJ34C31H550876110,KA38D6064,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,1334689.42,13,2012,2012-03-27,Ta-MAD,MUV,Diesel,2755,1,0,1,1,1,118497,Private,Dent on door,Body kit,
VEH-10223,GRU38F93O161074286,GJ43C9952,MARUTI,DZIRE,VXI,370632.98,15,2010,2010-05-06,Ma-PUN,Sedan,Petrol,1197,1,1,0,0,0,20637,Private,Minor scratches,Alloy wheels,
VEH-10224,JTI28P67C991807908,KA17B2349,HONDA,AMAZE,1.2 SMT i-VTEC,700000.0,0,2025,2025-06-05,We-KOL,Sedan,Petrol,1199,1,0,0,0,1,90019,Commercial,,Body kit,2027-03-24
VEH-10225,ALY56X83C691477541,DL33B1912,MARUTI,SWIFT DZIRE,VDI,436340.77,13,2012,2012-10-06,Ka-MYS,Sedan,Diesel,1248,0,1,0,1,1,25271,Private,Dent on door,None,
VEH-10226,EZE51R74U919462918,GJ56A7175,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,1724893.12,8,2017,2017-10-12,De-NOI,MUV,Diesel,2755,1,1,1,1,0,66149,Private,Minor scratches,None,
VEH-10227,XNX56V19O036524271,KA78D1411,MARUTI,VITARA BREZZA,ZDI PLUS,1200000.0,0,2025,2025-12-02,Ta-COI,SUV,Diesel,1248,0,0,0,0,1,138159,Private,Dent on door,Alloy wheels,
VEH-10228,ECB47P71D302177559,DL79A2354,MARUTI,WAGON R,1.0 VXI,398052.26,8,2017,2017-01-27,Ta-COI,Hatchback,Petrol,998,1,1,0,1,1,56321,Private,Dent on door,Alloy wheels,
VEH-10229,FRO14L58Z207495804,GJ48A4545,HONDA,AMAZE,VX PETROL,529552.89,12,2013,2013-05-23,Ka-MYS,Sedan,Petrol,1199,0,0,0,1,0,92622,Private,None,Alloy wheels,
VEH-10230,ICH49Z73X760921919,DL53A6413,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 ZX AT 7 STR,2470000.0,1,2024,2024-09-12,Ka-MYS,MUV,Diesel,2755,0,0,0,0,0,107873,Private,Dent on door,None,
VEH-10231,MBP76Z36T538603586,GJ57C8817,MARUTI,SWIFT DZIRE,VDI,593586.7,7,2018,2018-04-05,Ma-MUM,Sedan,Diesel,1248,1,0,0,0,0,27574,Private,Dent on door,Body kit,2020-03-24
VEH-10232,DIQ02C38Y724042552,TN06B6306,HONDA,AMAZE,1.2 SMT i-VTEC,514564.32,6,2019,2019-10-01,De-NEW,Sedan,Petrol,1199,1,0,0,0,1,103162,Private,None,Alloy wheels,2022-01-27
VEH-10233,IMA96M88J694987227,TN78B3909,MARUTI,SWIFT,1.2 VXi BS IV,557293.75,3,2022,2022-04-28,De-GUR,Hatchback,Petrol,1197,1,1,1,1,1,17332,Private,None,Body kit,2024-04-08
VEH-10234,LGV73S18H304087149,MH74A5407,MARUTI,SWIFT,1.2 VXi BS IV,389179.01,10,2015,2015-01-26,Ta-CHE,Hatchback,Petrol,1197,1,0,1,1,0,65780,Private,Minor scratches,,
VEH-10235,HYI96Q25I134095766,MH43C7544,MARUTI,VITARA BREZZA,ZDI PLUS,555949.48,15,2010,2010-05-08,Ma-MUM,SUV,Diesel,1248,0,0,0,1,0,107025,Private,None,Body kit,2011-06-29
VEH-10236,OFI48Y41R721476319,DL93B2210,MARUTI,ERTIGA,1.5 VXI CNG,729762.47,8,2017,2017-09-26,Ta-CHE,MUV,CNG,1462,1,0,1,1,1,59109,Private,Dent on door,Body kit,
VEH-10237,AES23R01B383213260,UP54D3284,MARUTI,BALENO HATCHBACK,Zeta 1.2,538863.25,10,2015,2015-10-24,Ma-NAG,Hatchback,Petrol,1197,1,0,1,1,1,91337,Private,Minor scratches,Alloy wheels,
VEH-10238,MGP74M40S292309641,KA09C1198,MARUTI,BALENO HATCHBACK,Zeta 1.2,511920.08,11,2014,2014-03-14,Ta-MAD,Hatchback,Petrol,1197,0,1,0,1,1,43763,Private,Minor scratches,,
VEH-10239,GDQ96O90Q262523920,UP23D1130,MARUTI,SWIFT DZIRE,VDI,508926.4,10,2015,2015-08-03,Ka-BAN,Sedan,Diesel,1248,0,1,0,1,0,123572,Private,Minor scratches,None,
VEH-10240,JUB63F68A401273915,DL24D8660,HONDA,AMAZE,1.2 SMT i-VTEC,665000.0,1,2024,2024-12-07,Ka-MYS,Sedan,Petrol,1199,1,1,0,1,0,113055,Private,Dent on door,Body kit,
